uuid,country_code,rural
68f2c9b0-d9f4-0133-33eb-0a81e8b09a82,GB,urban
6fbd6df0-dd17-0133-8ef8-0a81e8b09a82,GB,rural
b9c53430-d8c7-0133-9d6d-0a81e8b09a82,GB,urban
528dd060-da78-0133-7f08-0a81e8b09a82,GB,countryside
d1c2bb10-da9b-0133-1e5c-0a81e8b09a82,GB,rural
e5526ea0-d8aa-0133-6a9b-0a81e8b09a82,GB,city
65df6720-d8e6-0133-0764-0a81e8b09a82,GB,urban
72dc5ab0-da2d-0133-80de-0a81e8b09a82,GB,Country
27c96390-d8f5-0133-acd7-0a81e8b09a82,GB,urban
824b8130-dcd8-0133-5515-0a81e8b09a82,GB,urban
1eb82160-dcd6-0133-dc69-0a81e8b09a82,GB,rural
cfc75a80-dc8e-0133-4ce8-0a81e8b09a82,GB,Non-Rural
0c06f550-daf3-0133-c625-0a81e8b09a82,GB,rural
6df81380-db38-0133-4672-0a81e8b09a82,GB,Non-Rural
a77d24b0-d962-0133-403d-0a81e8b09a82,GB,rural
86a8d0d0-dc22-0133-495b-0a81e8b09a82,GB,Country
ff7843e0-dc09-0133-86e7-0a81e8b09a82,GB,rural
7d85dea0-dbf7-0133-d6d2-0a81e8b09a82,GB,rural
5a4e92e0-d8da-0133-95d8-0a81e8b09a82,GB,urban
7d899030-d9a8-0133-d1ae-0a81e8b09a82,GB,Country
010964e0-de28-0133-637d-0a81e8b09a82,GB,countryside
c81ff980-db19-0133-3fff-0a81e8b09a82,GB,Non-Rural
cf2fb200-defd-0133-de95-0a81e8b09a82,GB,Non-Rural
228dc220-da43-0133-6412-0a81e8b09a82,GB,Non-Rural
b6ad2e60-d99b-0133-c11c-0a81e8b09a82,GB,urban
8a13ab00-d9a0-0133-a124-0a81e8b09a82,GB,city
aa19d350-dbac-0133-cc80-0a81e8b09a82,GB,urban
8a22eeb0-dab8-0133-9eb4-0a81e8b09a82,GB,urban
4b26cf90-db2b-0133-d05a-0a81e8b09a82,GB,city
080a05d0-df34-0133-7854-0a81e8b09a82,GB,Country
cd40f700-dae0-0133-2ae7-0a81e8b09a82,GB,Country
25c4a570-d96e-0133-04e5-0a81e8b09a82,GB,rural
60293080-d9b5-0133-9245-0a81e8b09a82,GB,countryside
36c13df0-dd4a-0133-3fde-0a81e8b09a82,GB,urban
e3dcbac0-da84-0133-dda5-0a81e8b09a82,GB,rural
83b88e70-d8d5-0133-6599-0a81e8b09a82,GB,urban
90abbb30-db21-0133-0e55-0a81e8b09a82,GB,urban
6a108e40-d90b-0133-a71c-0a81e8b09a82,GB,Country
1f6571e0-dc87-0133-f560-0a81e8b09a82,GB,urban
d6b873b0-db98-0133-4c3a-0a81e8b09a82,GB,countryside
b40091a0-da25-0133-66e0-0a81e8b09a82,GB,city
d9ecdb70-dc91-0133-56f6-0a81e8b09a82,GB,Country
545f6040-d99b-0133-ae42-0a81e8b09a82,GB,Country
a3b6ad60-dd3e-0133-8e61-0a81e8b09a82,GB,urban
2c8ae950-dcfe-0133-4386-0a81e8b09a82,GB,urban
230678c0-da9b-0133-1c37-0a81e8b09a82,GB,countryside
0546d4b0-dae2-0133-2eae-0a81e8b09a82,GB,rural
840cb260-db0c-0133-0df2-0a81e8b09a82,GB,urban
0dda9c70-da0c-0133-27ec-0a81e8b09a82,GB,urban
7d59e6d0-dcd5-0133-4535-0a81e8b09a82,GB,urban
bbbe6b40-dca6-0133-b97e-0a81e8b09a82,GB,rural
d81d5e30-dc8e-0133-4d0a-0a81e8b09a82,GB,urban
71086730-da40-0133-dbce-0a81e8b09a82,GB,Non-Rural
25476310-d96f-0133-08c8-0a81e8b09a82,GB,rural
0a02f6f0-dd9c-0133-7eba-0a81e8b09a82,GB,Non-Rural
41284280-dc09-0133-8422-0a81e8b09a82,GB,urban
da1c6940-d8d9-0133-948c-0a81e8b09a82,GB,rural
e7c31600-dd41-0133-26ec-0a81e8b09a82,GB,urban
9764f310-dbf3-0133-1c37-0a81e8b09a82,GB,urban
02e43260-d99e-0133-952f-0a81e8b09a82,GB,Country
05a74160-d979-0133-10b9-0a81e8b09a82,GB,urban
c02ebdd0-d9cd-0133-10df-0a81e8b09a82,GB,urban
4daab650-da11-0133-01dd-0a81e8b09a82,GB,Non-Rural
e7f213c0-da2f-0133-a8d9-0a81e8b09a82,GB,urban
55306ae0-dd5e-0133-df9a-0a81e8b09a82,GB,rural
fe95d2e0-da10-0133-013e-0a81e8b09a82,GB,Non-Rural
1978a050-db08-0133-c610-0a81e8b09a82,GB,urban
74877820-de33-0133-434b-0a81e8b09a82,GB,rural
d78d5860-db1f-0133-5bb6-0a81e8b09a82,GB,urban
451f2580-dab8-0133-9e3f-0a81e8b09a82,GB,Country
a140b3c0-dd5d-0133-dbfe-0a81e8b09a82,GB,urban
ef03bc80-dbaf-0133-b6ff-0a81e8b09a82,GB,Non-Rural
198d0100-d985-0133-3238-0a81e8b09a82,GB,rural
55355020-dd50-0133-8cc4-0a81e8b09a82,GB,urban
94c39420-d96a-0133-7c55-0a81e8b09a82,GB,city
41d67810-dacc-0133-7885-0a81e8b09a82,GB,urban
23fa36c0-dc20-0133-dcd8-0a81e8b09a82,GB,Country
c86993f0-d8d1-0133-5ad4-0a81e8b09a82,GB,city
7bb157f0-dc41-0133-6b13-0a81e8b09a82,GB,rural
5ba7cf40-d8eb-0133-9ee5-0a81e8b09a82,GB,rural
3eecef90-d8c7-0133-58f2-0a81e8b09a82,GB,rural
8507a140-da07-0133-0c5c-0a81e8b09a82,GB,urban
09d92b10-d9b0-0133-fb7e-0a81e8b09a82,GB,rural
09b639e0-d965-0133-4729-0a81e8b09a82,GB,city
8ec63c90-deaf-0133-50f9-0a81e8b09a82,GB,rural
4f714ad0-d995-0133-f96a-0a81e8b09a82,GB,Country
6b75cc30-d984-0133-7f34-0a81e8b09a82,GB,city
6ec3bca0-d8ca-0133-5b58-0a81e8b09a82,GB,urban
03797d30-da87-0133-e6a4-0a81e8b09a82,GB,Country
3b960a50-d990-0133-59a0-0a81e8b09a82,GB,urban
ccc83400-dcd1-0133-9b4b-0a81e8b09a82,GB,Non-Rural
98fee500-d9c3-0133-facc-0a81e8b09a82,GB,rural
057c6210-dbcf-0133-e47d-0a81e8b09a82,GB,city
bdd088a0-dc36-0133-71bd-0a81e8b09a82,GB,urban
7d6b74b0-deee-0133-7773-0a81e8b09a82,GB,rural
2108e270-dc19-0133-cd6f-0a81e8b09a82,GB,Non-Rural
2b1fe420-dcb9-0133-091c-0a81e8b09a82,GB,city
efe63070-dd60-0133-e5ad-0a81e8b09a82,GB,countryside
8ba87aa0-dccf-0133-08fb-0a81e8b09a82,GB,rural
959e1e70-d99f-0133-9cab-0a81e8b09a82,GB,urban
35790080-deb2-0133-544b-0a81e8b09a82,GB,countryside
5c2ad060-da0b-0133-2633-0a81e8b09a82,GB,Non-Rural
8476e930-d9b4-0133-d30a-0a81e8b09a82,GB,rural
f006e730-dcc1-0133-580f-0a81e8b09a82,GB,urban
2e1fadc0-df2b-0133-0e21-0a81e8b09a82,GB,Country
8bd0c980-df29-0133-3790-0a81e8b09a82,GB,Country
16eafa80-d948-0133-17e6-0a81e8b09a82,GB,Non-Rural
7ca0fed0-da2f-0133-a6f2-0a81e8b09a82,GB,Non-Rural
688e0550-d990-0133-5a6b-0a81e8b09a82,GB,urban
0a4a2380-d904-0133-ca8e-0a81e8b09a82,GB,city
85d5f450-dd91-0133-bda8-0a81e8b09a82,GB,Country
cf4f7620-dc8b-0133-0494-0a81e8b09a82,GB,countryside
e642c540-db15-0133-e713-0a81e8b09a82,GB,urban
7ce55980-d9d7-0133-10cc-0a81e8b09a82,GB,urban
b9962fc0-db0e-0133-84d9-0a81e8b09a82,GB,Country
0422e320-dc77-0133-3886-0a81e8b09a82,GB,Country
3fc1f230-dd9b-0133-7abf-0a81e8b09a82,GB,urban
072a62c0-daf1-0133-40db-0a81e8b09a82,GB,Non-Rural
7cfab650-dcb1-0133-914e-0a81e8b09a82,GB,city
c6392270-dc64-0133-b77b-0a81e8b09a82,GB,rural
0a977040-dcb9-0133-9eac-0a81e8b09a82,GB,rural
0a967940-df0a-0133-1070-0a81e8b09a82,GB,urban
72c23ad0-dc4a-0133-4bcc-0a81e8b09a82,GB,urban
e67cace0-dae4-0133-3920-0a81e8b09a82,GB,city
1e556260-d8dc-0133-9b7d-0a81e8b09a82,GB,urban
3cc51a20-dc7a-0133-4246-0a81e8b09a82,GB,city
4ab5b4f0-db61-0133-01c2-0a81e8b09a82,GB,urban
076c90a0-dbab-0133-c77a-0a81e8b09a82,GB,city
9f68fa60-da3e-0133-cde9-0a81e8b09a82,GB,urban
83251410-d97c-0133-08cf-0a81e8b09a82,GB,Non-Rural
09f00e30-d974-0133-fc9f-0a81e8b09a82,GB,urban
4fa3b090-dde6-0133-2ff4-0a81e8b09a82,GB,Non-Rural
04795b70-d985-0133-3189-0a81e8b09a82,GB,Non-Rural
de8bbbd0-da70-0133-c47a-0a81e8b09a82,GB,urban
97527770-dab8-0133-9ed0-0a81e8b09a82,GB,rural
538305b0-da3b-0133-7c93-0a81e8b09a82,GB,city
04863bb0-dd66-0133-5e73-0a81e8b09a82,GB,urban
1ed20ad0-dc90-0133-5197-0a81e8b09a82,GB,urban
0e1d8ec0-dd7e-0133-bb68-0a81e8b09a82,GB,city
79ff8ff0-dd86-0133-b831-0a81e8b09a82,GB,rural
11e82630-db0d-0133-d019-0a81e8b09a82,GB,rural
86c59dd0-d8be-0133-0e87-0a81e8b09a82,GB,rural
a3386be0-da20-0133-003b-0a81e8b09a82,GB,city
d3347e60-dbc6-0133-9bb3-0a81e8b09a82,GB,countryside
c02bf8d0-dcad-0133-ef51-0a81e8b09a82,GB,city
15475b60-dbab-0133-c7ad-0a81e8b09a82,GB,city
b3aafaf0-da59-0133-d4fe-0a81e8b09a82,GB,urban
ad2caa00-d951-0133-6692-0a81e8b09a82,GB,urban
bd16ed20-dbdd-0133-4ad3-0a81e8b09a82,GB,Non-Rural
57032d90-dcc8-0133-ee22-0a81e8b09a82,GB,urban
d67c3ff0-dc0c-0133-a550-0a81e8b09a82,GB,city
83a3f4a0-d99c-0133-b104-0a81e8b09a82,GB,city
d0334250-dc00-0133-fc7a-0a81e8b09a82,GB,urban
9ffe81a0-d95e-0133-7799-0a81e8b09a82,GB,urban
738f13f0-dd43-0133-2afd-0a81e8b09a82,GB,urban
87223040-db57-0133-fa1a-0a81e8b09a82,GB,rural
442aab70-daea-0133-7faf-0a81e8b09a82,GB,Non-Rural
73c55e10-d91a-0133-2609-0a81e8b09a82,GB,city
6da6f2f0-dbcb-0133-c3ee-0a81e8b09a82,GB,Non-Rural
ad8a1e50-dd5d-0133-dc5d-0a81e8b09a82,GB,urban
cd86e160-dccd-0133-ff76-0a81e8b09a82,GB,urban
6a1704b0-dd54-0133-9cc0-0a81e8b09a82,GB,Country
b733c2f0-dcd7-0133-de22-0a81e8b09a82,GB,city
b73721c0-d912-0133-cb03-0a81e8b09a82,GB,rural
f1ba72a0-dd8c-0133-00a2-0a81e8b09a82,GB,urban
ada381b0-d8df-0133-62d0-0a81e8b09a82,GB,Non-Rural
d3a9f400-d987-0133-3f41-0a81e8b09a82,GB,rural
c0a0c260-dd4c-0133-f78b-0a81e8b09a82,GB,rural
dd291930-db58-0133-fe40-0a81e8b09a82,GB,city
4e46e340-dca4-0133-b1ca-0a81e8b09a82,GB,countryside
a6525850-dd6d-0133-f9c4-0a81e8b09a82,GB,urban
047643e0-dc0f-0133-ade3-0a81e8b09a82,GB,Non-Rural
9b310190-dced-0133-c68b-0a81e8b09a82,GB,Non-Rural
a2cbf110-d9b2-0133-078f-0a81e8b09a82,GB,Country
8346aea0-dc90-0133-52e3-0a81e8b09a82,GB,Country
8826ed60-da87-0133-e864-0a81e8b09a82,GB,urban
882c4370-d962-0133-3fd3-0a81e8b09a82,GB,urban
9a0ba5e0-dc01-0133-7d4a-0a81e8b09a82,GB,city
c403b0c0-dcd0-0133-94be-0a81e8b09a82,GB,urban
2687f820-dc34-0133-6e41-0a81e8b09a82,GB,urban
67479140-dd6a-0133-ed04-0a81e8b09a82,GB,city
dd9d7390-db62-0133-0573-0a81e8b09a82,GB,Country
84786df0-d9c2-0133-3079-0a81e8b09a82,GB,urban
7e506510-dc93-0133-3555-0a81e8b09a82,GB,rural
a0fe5ea0-db50-0133-4340-0a81e8b09a82,GB,Country
7b460900-dce5-0133-5f37-0a81e8b09a82,GB,Non-Rural
a10d80a0-da7d-0133-79be-0a81e8b09a82,GB,Non-Rural
88590d60-ddaf-0133-1f67-0a81e8b09a82,GB,Non-Rural
48be1b90-d9d0-0133-1887-0a81e8b09a82,GB,rural
ce2cddc0-dbb9-0133-588c-0a81e8b09a82,GB,Country
e1775b10-d9f7-0133-0455-0a81e8b09a82,GB,Non-Rural
919296b0-dbad-0133-4f6e-0a81e8b09a82,GB,urban
cb220a80-dcb7-0133-71c7-0a81e8b09a82,GB,Country
5b9499e0-dd44-0133-2da7-0a81e8b09a82,GB,Country
ae36e460-d990-0133-5c0c-0a81e8b09a82,GB,urban
d174d570-da8a-0133-55ce-0a81e8b09a82,GB,urban
e8403630-dc09-0133-8674-0a81e8b09a82,GB,Non-Rural
c1a4df40-dd78-0133-da64-0a81e8b09a82,GB,rural
4f2d7bb0-d974-0133-15fe-0a81e8b09a82,GB,Non-Rural
00415000-dbdb-0133-31c4-0a81e8b09a82,GB,Country
751825c0-df40-0133-6342-0a81e8b09a82,GB,rural
c1ac2e60-dbb0-0133-7ed8-0a81e8b09a82,GB,Country
b8be0b10-da2a-0133-40c8-0a81e8b09a82,GB,rural
97e265b0-db10-0133-1137-0a81e8b09a82,GB,Non-Rural
71c9a980-dce2-0133-cf84-0a81e8b09a82,GB,urban
1d3d08b0-dd39-0133-0baf-0a81e8b09a82,GB,urban
0c9a62f0-db60-0133-f72d-0a81e8b09a82,GB,urban
8b63dda0-dbf0-0133-e660-0a81e8b09a82,GB,Country
a8321ea0-d9aa-0133-4af9-0a81e8b09a82,GB,city
d7d3b3e0-dbee-0133-51c5-0a81e8b09a82,GB,urban
b55b39c0-d905-0133-cd2b-0a81e8b09a82,GB,rural
aed24f80-d9ab-0133-1c4b-0a81e8b09a82,GB,urban
28ba9560-d8f8-0133-b47c-0a81e8b09a82,GB,city
c7bc16f0-dceb-0133-c807-0a81e8b09a82,GB,urban
1fce0ee0-d8fe-0133-bf1b-0a81e8b09a82,GB,Country
922802a0-de62-0133-03be-0a81e8b09a82,GB,Non-Rural
7f1a7e60-dc95-0133-a873-0a81e8b09a82,GB,rural
9b3520f0-da42-0133-60af-0a81e8b09a82,GB,Country
bbdbe830-d8d6-0133-6951-0a81e8b09a82,GB,Non-Rural
109a8f80-df20-0133-a82e-0a81e8b09a82,GB,rural
5c039360-dce4-0133-d701-0a81e8b09a82,GB,urban
fc32a880-dd99-0133-7545-0a81e8b09a82,GB,rural
52dd58f0-df2d-0133-142e-0a81e8b09a82,GB,Country
31f14680-d982-0133-74f8-0a81e8b09a82,GB,urban
14224120-d8c1-0133-c302-0a81e8b09a82,GB,urban
1dac2d60-db03-0133-5941-0a81e8b09a82,GB,city
e933d8f0-d94f-0133-59a5-0a81e8b09a82,GB,city
4fd9dbd0-dc94-0133-37f8-0a81e8b09a82,GB,city
0a1d8de0-dd52-0133-92bf-0a81e8b09a82,GB,urban
8957f090-dd50-0133-8d6f-0a81e8b09a82,GB,countryside
c5e80d70-dd49-0133-3e70-0a81e8b09a82,GB,urban
5976d6d0-d9ae-0133-8e71-0a81e8b09a82,GB,urban
06d9f550-dcb8-0133-7327-0a81e8b09a82,GB,countryside
32276100-d98d-0133-f1b3-0a81e8b09a82,GB,city
fc8bd610-db3c-0133-460e-0a81e8b09a82,GB,city
4693ec20-dec6-0133-2a70-0a81e8b09a82,GB,rural
f3ad27a0-dcc0-0133-52ba-0a81e8b09a82,GB,urban
72a06d20-dad5-0133-3d4f-0a81e8b09a82,GB,city
6c66c0b0-dc91-0133-55b3-0a81e8b09a82,GB,urban
4cee36b0-db4e-0133-f7e3-0a81e8b09a82,GB,countryside
f9617510-dccf-0133-0b23-0a81e8b09a82,GB,Country
82ecc5c0-d991-0133-5fb7-0a81e8b09a82,GB,Non-Rural
a927a520-d8f1-0133-160c-0a81e8b09a82,GB,city
14de1c80-dba7-0133-4bca-0a81e8b09a82,GB,rural
6c8d7630-db9e-0133-9b98-0a81e8b09a82,GB,city
89a9e400-dd57-0133-fb13-0a81e8b09a82,GB,urban
c2b18830-db0e-0133-8503-0a81e8b09a82,GB,countryside
dfb72ac0-d8fa-0133-b937-0a81e8b09a82,GB,city
a634bfe0-dcb7-0133-70f6-0a81e8b09a82,GB,urban
86437a70-d943-0133-4dfd-0a81e8b09a82,GB,urban
f9c21640-dc94-0133-a69d-0a81e8b09a82,GB,Country
3ff82580-d8f6-0133-af44-0a81e8b09a82,GB,city
529cdcc0-dcc8-0133-ee0f-0a81e8b09a82,GB,urban
6ee092e0-d9d4-0133-d06b-0a81e8b09a82,GB,Non-Rural
e234f6a0-da01-0133-f707-0a81e8b09a82,GB,urban
72fc5860-d8c9-0133-a257-0a81e8b09a82,GB,urban
acdf3dd0-dc20-0133-de6d-0a81e8b09a82,GB,rural
5fac61e0-d984-0133-7f06-0a81e8b09a82,GB,urban
049257f0-dd98-0133-7507-0a81e8b09a82,GB,city
019fadc0-d962-0133-cfbc-0a81e8b09a82,GB,urban
07c0be30-dc72-0133-8491-0a81e8b09a82,GB,urban
f428f590-d8d2-0133-5ec4-0a81e8b09a82,GB,rural
d31df330-dccc-0133-f9f1-0a81e8b09a82,GB,urban
259b8980-d9b0-0133-fbfb-0a81e8b09a82,GB,urban
806bcde0-d97a-0133-5832-0a81e8b09a82,GB,city
9c8b2ed0-dbc0-0133-d733-0a81e8b09a82,GB,rural
f71993c0-d8d7-0133-8f3e-0a81e8b09a82,GB,Non-Rural
86d2faf0-d9f2-0133-308d-0a81e8b09a82,GB,urban
a6b2c8f0-dd6d-0133-f9c6-0a81e8b09a82,GB,city
a33bb140-dd5d-0133-dc0a-0a81e8b09a82,GB,Non-Rural
9c989960-da05-0133-0808-0a81e8b09a82,GB,rural
36999f90-dafb-0133-a96e-0a81e8b09a82,GB,city
938f8010-dbf2-0133-18c9-0a81e8b09a82,GB,Country
602906b0-dcbe-0133-c928-0a81e8b09a82,GB,urban
dcaf13a0-dcc9-0133-26ac-0a81e8b09a82,GB,Non-Rural
185ae440-dd70-0133-030c-0a81e8b09a82,GB,Country
6d78e1a0-df39-0133-993c-0a81e8b09a82,GB,rural
a6e657d0-da0f-0133-fe00-0a81e8b09a82,GB,city
0b8d6b30-dccd-0133-fb60-0a81e8b09a82,GB,urban
dcd8f300-dc1c-0133-d5a8-0a81e8b09a82,GB,Non-Rural
0ba9f3a0-dbf2-0133-ec66-0a81e8b09a82,GB,Country
f194ea80-dbc7-0133-9f6f-0a81e8b09a82,GB,urban
b0a3f6d0-db4b-0133-8b20-0a81e8b09a82,GB,city
bd648790-da84-0133-dcb5-0a81e8b09a82,GB,Non-Rural
f4a4f8e0-da99-0133-189a-0a81e8b09a82,GB,urban
5125a380-dc8d-0133-0a19-0a81e8b09a82,GB,city
33e5d970-da11-0133-01b5-0a81e8b09a82,GB,urban
02853440-da5e-0133-65ae-0a81e8b09a82,GB,countryside
9cff2570-d954-0133-87e3-0a81e8b09a82,GB,Non-Rural
a7466f60-d98a-0133-a23b-0a81e8b09a82,GB,urban
f4dcbf20-dd55-0133-ed6d-0a81e8b09a82,GB,Non-Rural
a0a41a30-dbb7-0133-5096-0a81e8b09a82,GB,urban
694c15d0-d9a7-0133-5a81-0a81e8b09a82,GB,urban
832771c0-db48-0133-4365-0a81e8b09a82,GB,urban
ccc38120-daa6-0133-a1e0-0a81e8b09a82,GB,city
54baece0-dba8-0133-505d-0a81e8b09a82,GB,city
8a9de270-dcd0-0133-939d-0a81e8b09a82,GB,Country
babeca20-db4b-0133-8b53-0a81e8b09a82,GB,city
77af9830-db08-0133-c7ca-0a81e8b09a82,GB,urban
add857d0-de55-0133-2595-0a81e8b09a82,GB,city
eadef700-dcd8-0133-56cc-0a81e8b09a82,GB,urban
d71e67c0-d99c-0133-b27d-0a81e8b09a82,GB,countryside
814992f0-dbb9-0133-576c-0a81e8b09a82,GB,urban
63fd4b40-d96e-0133-05c8-0a81e8b09a82,GB,urban
8ad46020-dbcd-0133-efcc-0a81e8b09a82,GB,city
6e0ead10-dc7d-0133-d0b2-0a81e8b09a82,GB,countryside
612a3ab0-dd05-0133-4e7a-0a81e8b09a82,GB,urban
6b04b490-dce0-0133-c5b9-0a81e8b09a82,GB,urban
eb2d8e70-da53-0133-8acb-0a81e8b09a82,GB,city
05c53d80-dc52-0133-119a-0a81e8b09a82,GB,rural
a4810e70-d8d1-0133-5a47-0a81e8b09a82,GB,city
26c22170-dce3-0133-d218-0a81e8b09a82,GB,city
13767fd0-db69-0133-3f75-0a81e8b09a82,GB,Country
9df8e820-d9f5-0133-001b-0a81e8b09a82,GB,urban
ab4e0700-dae2-0133-30f6-0a81e8b09a82,GB,Country
203e1d40-da80-0133-3390-0a81e8b09a82,GB,rural
7e7a66f0-dee8-0133-0544-0a81e8b09a82,GB,Non-Rural
2a5caeb0-dbcc-0133-9f6e-0a81e8b09a82,GB,urban
b1df81c0-dc17-0133-c8fb-0a81e8b09a82,GB,countryside
9e24ecd0-de39-0133-56ff-0a81e8b09a82,GB,Country
2a60fe70-d981-0133-f532-0a81e8b09a82,GB,rural
4934d640-dd4a-0133-4024-0a81e8b09a82,GB,Country
8b5015c0-dc0d-0133-a7fe-0a81e8b09a82,GB,city
52555670-dc36-0133-7138-0a81e8b09a82,GB,city
42280ae0-db1a-0133-420b-0a81e8b09a82,GB,rural
03751440-dced-0133-c4a6-0a81e8b09a82,GB,city
71d17e60-dcae-0133-450a-0a81e8b09a82,GB,countryside
e53f4d70-dd16-0133-8e0f-0a81e8b09a82,GB,countryside
d1b43f10-dc0c-0133-a536-0a81e8b09a82,GB,city
a4fb1700-d968-0133-7623-0a81e8b09a82,GB,urban
6462ce20-d8ff-0133-c1b0-0a81e8b09a82,GB,urban
c1d84a70-dac8-0133-6f67-0a81e8b09a82,GB,Non-Rural
09eba5e0-d963-0133-418f-0a81e8b09a82,GB,rural
a52a71f0-da81-0133-9e3a-0a81e8b09a82,GB,urban
15e49b30-dc13-0133-89c4-0a81e8b09a82,GB,urban
7f18d4e0-dc06-0133-e383-0a81e8b09a82,GB,rural
7209b170-d9be-0133-c056-0a81e8b09a82,GB,rural
ebdf71b0-db06-0133-c383-0a81e8b09a82,GB,urban
3f3ea790-d98e-0133-f0db-0a81e8b09a82,GB,Country
5bee5a40-d9be-0133-bfcf-0a81e8b09a82,GB,city
f5f73220-d8e1-0133-b4d8-0a81e8b09a82,GB,Non-Rural
98475590-da4c-0133-5653-0a81e8b09a82,GB,urban
64f27d10-daff-0133-6446-0a81e8b09a82,GB,rural
61fc9db0-d8ac-0133-6c5b-0a81e8b09a82,GB,Country
8bcccb90-d973-0133-fabc-0a81e8b09a82,GB,city
21387910-dbd2-0133-f191-0a81e8b09a82,GB,Country
d87d5370-dd36-0133-0515-0a81e8b09a82,GB,city
52faa0f0-da6c-0133-7ab0-0a81e8b09a82,GB,countryside
49e614d0-d8fe-0133-bf6c-0a81e8b09a82,GB,countryside
f0206bd0-db2f-0133-04e7-0a81e8b09a82,GB,urban
5305bb20-db50-0133-4274-0a81e8b09a82,GB,Country
1abca3f0-dc80-0133-e388-0a81e8b09a82,GB,urban
2b561650-dd55-0133-9ff5-0a81e8b09a82,GB,countryside
cf4e16c0-daa9-0133-9c00-0a81e8b09a82,GB,urban
d8a2ddf0-dc1e-0133-d9dc-0a81e8b09a82,GB,rural
bc1f50f0-d9a3-0133-7497-0a81e8b09a82,GB,Country
659000a0-dd72-0133-df97-0a81e8b09a82,GB,city
79511900-d8d0-0133-5721-0a81e8b09a82,GB,urban
75fb1720-dad6-0133-4097-0a81e8b09a82,GB,urban
f689a090-dcf1-0133-d25f-0a81e8b09a82,GB,urban
7fa25410-d8f7-0133-b2f8-0a81e8b09a82,GB,city
b9a14c50-da50-0133-36c5-0a81e8b09a82,GB,rural
af90e430-db01-0133-52e8-0a81e8b09a82,GB,rural
326c9280-dbc0-0133-d577-0a81e8b09a82,GB,countryside
502bc1b0-d949-0133-19c0-0a81e8b09a82,GB,rural
e2ff29a0-d9a3-0133-7561-0a81e8b09a82,GB,rural
5c71b490-dbf1-0133-e964-0a81e8b09a82,GB,rural
8c699d90-d8d6-0133-68c6-0a81e8b09a82,GB,rural
0a9ff180-dcc3-0133-ef57-0a81e8b09a82,GB,rural
830d4340-d8e4-0133-bbbc-0a81e8b09a82,GB,city
25342050-db44-0133-8d05-0a81e8b09a82,GB,countryside
b3407440-db45-0133-9481-0a81e8b09a82,GB,countryside
3fed2b60-da58-0133-d891-0a81e8b09a82,GB,rural
afd4dec0-d992-0133-6488-0a81e8b09a82,GB,urban
cb924150-dad8-0133-383d-0a81e8b09a82,GB,urban
c9c18040-dd29-0133-6d70-0a81e8b09a82,GB,Country
98efcb00-d8ba-0133-074b-0a81e8b09a82,GB,city
2bc23d60-dcbd-0133-5a25-0a81e8b09a82,GB,urban
affa6740-dd74-0133-6eb2-0a81e8b09a82,GB,city
2f6d8b80-dbb5-0133-473d-0a81e8b09a82,GB,urban
2bd24260-dc50-0133-0f2d-0a81e8b09a82,GB,countryside
0b153310-d8d0-0133-559d-0a81e8b09a82,GB,urban
395bacc0-dcf7-0133-6395-0a81e8b09a82,GB,urban
83677e20-dbc1-0133-da8d-0a81e8b09a82,GB,countryside
cd0a41d0-dadc-0133-1d6d-0a81e8b09a82,GB,rural
5fe04b50-dc08-0133-ebc0-0a81e8b09a82,GB,Non-Rural
399683a0-da7c-0133-8d23-0a81e8b09a82,GB,countryside
43c49d20-df0c-0133-001e-0a81e8b09a82,GB,Non-Rural
b0576bb0-de62-0133-0420-0a81e8b09a82,GB,urban
8d332a50-da67-0133-b083-0a81e8b09a82,GB,countryside
e3818d40-de5d-0133-2a42-0a81e8b09a82,GB,Non-Rural
53f5b1c0-dc08-0133-eb8d-0a81e8b09a82,GB,urban
d3588130-dd99-0133-74bc-0a81e8b09a82,GB,city
e01a72e0-da61-0133-349e-0a81e8b09a82,GB,urban
f46a9780-dd34-0133-4a11-0a81e8b09a82,GB,Country
601d92f0-d9b5-0133-9244-0a81e8b09a82,GB,urban
1853ff40-dd58-0133-fd75-0a81e8b09a82,GB,urban
83aecdd0-d962-0133-3fc1-0a81e8b09a82,GB,urban
669c32c0-da36-0133-f80b-0a81e8b09a82,GB,Non-Rural
4e08f330-d8f0-0133-12ed-0a81e8b09a82,GB,countryside
189661c0-dd88-0133-be06-0a81e8b09a82,GB,urban
70c22320-daf5-0133-3121-0a81e8b09a82,GB,urban
8a6247b0-dd1f-0133-96a6-0a81e8b09a82,GB,urban
40d05610-d961-0133-7e4e-0a81e8b09a82,GB,urban
2ff40040-dae7-0133-4102-0a81e8b09a82,GB,Country
0eaee040-dc93-0133-33f1-0a81e8b09a82,GB,countryside
37046cb0-d95a-0133-5dc8-0a81e8b09a82,GB,city
0eb0d970-dd4c-0133-f4cb-0a81e8b09a82,GB,countryside
70d4e8e0-d8ee-0133-3d7d-0a81e8b09a82,GB,urban
4b7347b0-dbaa-0133-c4da-0a81e8b09a82,GB,rural
37198ed0-dbb6-0133-4b23-0a81e8b09a82,GB,Country
972866b0-d953-0133-3fe5-0a81e8b09a82,GB,Country
a07f6650-da36-0133-f95a-0a81e8b09a82,GB,city
ee6931d0-dcc9-0133-2727-0a81e8b09a82,GB,urban
865010e0-da43-0133-6678-0a81e8b09a82,GB,rural
